"Step","layer_10_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss","layer_10_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss","layer_5_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss","layer_0_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MAX"
"7139","0.2767920196056366","0.2767920196056366","0.2767920196056366","0.5367287993431091","0.5367287993431091","0.5367287993431091","0.4317139983177185","0.4317139983177185","0.4317139983177185","0.8306832909584045","0.8306832909584045","0.8306832909584045","1.71712327003479","1.71712327003479","1.71712327003479","0.5056861042976379","0.5056861042976379","0.5056861042976379"
"7169","0.1265069544315338","0.1265069544315338","0.1265069544315338","1.9144327640533447","1.9144327640533447","1.9144327640533447","0.26861992478370667","0.26861992478370667","0.26861992478370667","0.3866935670375824","0.3866935670375824","0.3866935670375824","2.91518497467041","2.91518497467041","2.91518497467041","0.46585777401924133","0.46585777401924133","0.46585777401924133"
"7199","0.2117440402507782","0.2117440402507782","0.2117440402507782","0.6418651342391968","0.6418651342391968","0.6418651342391968","0.3736427128314972","0.3736427128314972","0.3736427128314972","0.44160011410713196","0.44160011410713196","0.44160011410713196","1.602270483970642","1.602270483970642","1.602270483970642","0.4608220160007477","0.4608220160007477","0.4608220160007477"
"7229","0.1371707022190094","0.1371707022190094","0.1371707022190094","0.7691168189048767","0.7691168189048767","0.7691168189048767","0.33437538146972656","0.33437538146972656","0.33437538146972656","0.5356773138046265","0.5356773138046265","0.5356773138046265","1.6155446767807007","1.6155446767807007","1.6155446767807007","0.33958014845848083","0.33958014845848083","0.33958014845848083"
"7259","0.2616662085056305","0.2616662085056305","0.2616662085056305","0.8731280565261841","0.8731280565261841","0.8731280565261841","0.8184951543807983","0.8184951543807983","0.8184951543807983","0.5147740244865417","0.5147740244865417","0.5147740244865417","2.0700485706329346","2.0700485706329346","2.0700485706329346","0.7279776334762573","0.7279776334762573","0.7279776334762573"
"7289","0.2878798544406891","0.2878798544406891","0.2878798544406891","0.7052052617073059","0.7052052617073059","0.7052052617073059","0.3527195155620575","0.3527195155620575","0.3527195155620575","0.5559232831001282","0.5559232831001282","0.5559232831001282","1.4218826293945312","1.4218826293945312","1.4218826293945312","0.39723971486091614","0.39723971486091614","0.39723971486091614"
"7319","0.34228479862213135","0.34228479862213135","0.34228479862213135","0.9925578832626343","0.9925578832626343","0.9925578832626343","0.30832424759864807","0.30832424759864807","0.30832424759864807","0.460317462682724","0.460317462682724","0.460317462682724","1.931457757949829","1.931457757949829","1.931457757949829","0.29307910799980164","0.29307910799980164","0.29307910799980164"
"7349","0.5220440626144409","0.5220440626144409","0.5220440626144409","1.0349225997924805","1.0349225997924805","1.0349225997924805","0.38824501633644104","0.38824501633644104","0.38824501633644104","0.36101117730140686","0.36101117730140686","0.36101117730140686","1.736930012702942","1.736930012702942","1.736930012702942","0.4024592936038971","0.4024592936038971","0.4024592936038971"
"7379","0.5107199549674988","0.5107199549674988","0.5107199549674988","0.5589646100997925","0.5589646100997925","0.5589646100997925","0.3587772250175476","0.3587772250175476","0.3587772250175476","0.3949759900569916","0.3949759900569916","0.3949759900569916","1.4765591621398926","1.4765591621398926","1.4765591621398926","0.40498682856559753","0.40498682856559753","0.40498682856559753"
"7409","0.3061387538909912","0.3061387538909912","0.3061387538909912","0.7615351676940918","0.7615351676940918","0.7615351676940918","0.40066641569137573","0.40066641569137573","0.40066641569137573","0.5221112370491028","0.5221112370491028","0.5221112370491028","1.7369636297225952","1.7369636297225952","1.7369636297225952","0.4499211013317108","0.4499211013317108","0.4499211013317108"
"7439","0.1384398192167282","0.1384398192167282","0.1384398192167282","2.4959025382995605","2.4959025382995605","2.4959025382995605","0.37038448452949524","0.37038448452949524","0.37038448452949524","0.3763155937194824","0.3763155937194824","0.3763155937194824","2.1692330837249756","2.1692330837249756","2.1692330837249756","0.4878935217857361","0.4878935217857361","0.4878935217857361"
"7469","0.17007040977478027","0.17007040977478027","0.17007040977478027","0.771968424320221","0.771968424320221","0.771968424320221","0.4969431161880493","0.4969431161880493","0.4969431161880493","0.4579569101333618","0.4579569101333618","0.4579569101333618","1.73640775680542","1.73640775680542","1.73640775680542","0.47624728083610535","0.47624728083610535","0.47624728083610535"
"7499","0.25320276618003845","0.25320276618003845","0.25320276618003845","0.5742697715759277","0.5742697715759277","0.5742697715759277","0.2998058795928955","0.2998058795928955","0.2998058795928955","0.30425649881362915","0.30425649881362915","0.30425649881362915","1.6519557237625122","1.6519557237625122","1.6519557237625122","0.38710159063339233","0.38710159063339233","0.38710159063339233"
"7529","0.25096395611763","0.25096395611763","0.25096395611763","0.9781042337417603","0.9781042337417603","0.9781042337417603","0.4323643147945404","0.4323643147945404","0.4323643147945404","0.3603304922580719","0.3603304922580719","0.3603304922580719","1.5659725666046143","1.5659725666046143","1.5659725666046143","0.4659677743911743","0.4659677743911743","0.4659677743911743"
"7559","0.11927728354930878","0.11927728354930878","0.11927728354930878","0.9261441826820374","0.9261441826820374","0.9261441826820374","0.3273557722568512","0.3273557722568512","0.3273557722568512","0.40566909313201904","0.40566909313201904","0.40566909313201904","2.0445504188537598","2.0445504188537598","2.0445504188537598","0.4017007648944855","0.4017007648944855","0.4017007648944855"
"7589","0.2422415167093277","0.2422415167093277","0.2422415167093277","0.6477713584899902","0.6477713584899902","0.6477713584899902","0.3139023780822754","0.3139023780822754","0.3139023780822754","0.3743295669555664","0.3743295669555664","0.3743295669555664","2.3441009521484375","2.3441009521484375","2.3441009521484375","0.429243803024292","0.429243803024292","0.429243803024292"
"7619","0.3096391558647156","0.3096391558647156","0.3096391558647156","1.37678861618042","1.37678861618042","1.37678861618042","0.2834734618663788","0.2834734618663788","0.2834734618663788","0.5180839896202087","0.5180839896202087","0.5180839896202087","1.7998446226119995","1.7998446226119995","1.7998446226119995","0.45592764019966125","0.45592764019966125","0.45592764019966125"
"7649","0.34611380100250244","0.34611380100250244","0.34611380100250244","0.9054946899414062","0.9054946899414062","0.9054946899414062","0.4514303207397461","0.4514303207397461","0.4514303207397461","0.426005482673645","0.426005482673645","0.426005482673645","1.6088528633117676","1.6088528633117676","1.6088528633117676","0.5849857926368713","0.5849857926368713","0.5849857926368713"
"7679","0.23016372323036194","0.23016372323036194","0.23016372323036194","0.5640584826469421","0.5640584826469421","0.5640584826469421","0.3586250841617584","0.3586250841617584","0.3586250841617584","0.3732704520225525","0.3732704520225525","0.3732704520225525","1.7559789419174194","1.7559789419174194","1.7559789419174194","0.4395514726638794","0.4395514726638794","0.4395514726638794"
"7709","0.2800963222980499","0.2800963222980499","0.2800963222980499","1.053125262260437","1.053125262260437","1.053125262260437","0.42208972573280334","0.42208972573280334","0.42208972573280334","0.581507682800293","0.581507682800293","0.581507682800293","2.4783129692077637","2.4783129692077637","2.4783129692077637","0.39967429637908936","0.39967429637908936","0.39967429637908936"
"7739","0.28879842162132263","0.28879842162132263","0.28879842162132263","1.084750771522522","1.084750771522522","1.084750771522522","0.5007714033126831","0.5007714033126831","0.5007714033126831","0.43096065521240234","0.43096065521240234","0.43096065521240234","2.4912381172180176","2.4912381172180176","2.4912381172180176","0.6165623068809509","0.6165623068809509","0.6165623068809509"
"7769","0.2560439109802246","0.2560439109802246","0.2560439109802246","0.7574390172958374","0.7574390172958374","0.7574390172958374","0.47489088773727417","0.47489088773727417","0.47489088773727417","0.4059145748615265","0.4059145748615265","0.4059145748615265","1.5914742946624756","1.5914742946624756","1.5914742946624756","0.5277692079544067","0.5277692079544067","0.5277692079544067"
"7799","0.22412320971488953","0.22412320971488953","0.22412320971488953","0.5711796879768372","0.5711796879768372","0.5711796879768372","0.3496132493019104","0.3496132493019104","0.3496132493019104","0.45535486936569214","0.45535486936569214","0.45535486936569214","1.0804486274719238","1.0804486274719238","1.0804486274719238","0.5266790390014648","0.5266790390014648","0.5266790390014648"
"7829","0.19179679453372955","0.19179679453372955","0.19179679453372955","0.6928307414054871","0.6928307414054871","0.6928307414054871","0.33986738324165344","0.33986738324165344","0.33986738324165344","0.37833288311958313","0.37833288311958313","0.37833288311958313","1.4196618795394897","1.4196618795394897","1.4196618795394897","0.4039160907268524","0.4039160907268524","0.4039160907268524"
"7859","0.2632777690887451","0.2632777690887451","0.2632777690887451","1.284203290939331","1.284203290939331","1.284203290939331","0.2841936945915222","0.2841936945915222","0.2841936945915222","0.44988998770713806","0.44988998770713806","0.44988998770713806","1.5018631219863892","1.5018631219863892","1.5018631219863892","0.42839953303337097","0.42839953303337097","0.42839953303337097"
"7889","0.4316353499889374","0.4316353499889374","0.4316353499889374","0.5629242062568665","0.5629242062568665","0.5629242062568665","0.2995349168777466","0.2995349168777466","0.2995349168777466","0.36222395300865173","0.36222395300865173","0.36222395300865173","1.1440047025680542","1.1440047025680542","1.1440047025680542","0.45418569445610046","0.45418569445610046","0.45418569445610046"
"7919","0.2439824938774109","0.2439824938774109","0.2439824938774109","0.8149215579032898","0.8149215579032898","0.8149215579032898","0.6571111679077148","0.6571111679077148","0.6571111679077148","0.39725619554519653","0.39725619554519653","0.39725619554519653","1.3039350509643555","1.3039350509643555","1.3039350509643555","0.4459840953350067","0.4459840953350067","0.4459840953350067"
"7949","0.21931535005569458","0.21931535005569458","0.21931535005569458","0.9638926386833191","0.9638926386833191","0.9638926386833191","0.2936066687107086","0.2936066687107086","0.2936066687107086","0.40807044506073","0.40807044506073","0.40807044506073","1.5029125213623047","1.5029125213623047","1.5029125213623047","0.3392964005470276","0.3392964005470276","0.3392964005470276"
"7979","0.22129429876804352","0.22129429876804352","0.22129429876804352","0.8168131709098816","0.8168131709098816","0.8168131709098816","0.3156058192253113","0.3156058192253113","0.3156058192253113","0.3412913680076599","0.3412913680076599","0.3412913680076599","1.1725884675979614","1.1725884675979614","1.1725884675979614","0.45954829454421997","0.45954829454421997","0.45954829454421997"
"8009","0.24965572357177734","0.24965572357177734","0.24965572357177734","0.9262265563011169","0.9262265563011169","0.9262265563011169","0.4720933735370636","0.4720933735370636","0.4720933735370636","0.4960399270057678","0.4960399270057678","0.4960399270057678","2.1688287258148193","2.1688287258148193","2.1688287258148193","0.411833792924881","0.411833792924881","0.411833792924881"
"8039","0.2732276916503906","0.2732276916503906","0.2732276916503906","0.8044881224632263","0.8044881224632263","0.8044881224632263","0.4565373957157135","0.4565373957157135","0.4565373957157135","0.45013508200645447","0.45013508200645447","0.45013508200645447","1.556580662727356","1.556580662727356","1.556580662727356","0.48601672053337097","0.48601672053337097","0.48601672053337097"
"8069","0.1600925773382187","0.1600925773382187","0.1600925773382187","0.6818425059318542","0.6818425059318542","0.6818425059318542","0.3087303340435028","0.3087303340435028","0.3087303340435028","0.3478394150733948","0.3478394150733948","0.3478394150733948","1.2578405141830444","1.2578405141830444","1.2578405141830444","0.36205580830574036","0.36205580830574036","0.36205580830574036"
"8099","0.14550505578517914","0.14550505578517914","0.14550505578517914","0.5843587517738342","0.5843587517738342","0.5843587517738342","0.2510484755039215","0.2510484755039215","0.2510484755039215","0.3299749791622162","0.3299749791622162","0.3299749791622162","1.44268798828125","1.44268798828125","1.44268798828125","0.42138907313346863","0.42138907313346863","0.42138907313346863"
"8129","0.2605538070201874","0.2605538070201874","0.2605538070201874","0.8342204093933105","0.8342204093933105","0.8342204093933105","0.29162660241127014","0.29162660241127014","0.29162660241127014","0.47285208106040955","0.47285208106040955","0.47285208106040955","1.5436136722564697","1.5436136722564697","1.5436136722564697","0.2768269181251526","0.2768269181251526","0.2768269181251526"
"8159","0.23919841647148132","0.23919841647148132","0.23919841647148132","0.8988152742385864","0.8988152742385864","0.8988152742385864","0.22217100858688354","0.22217100858688354","0.22217100858688354","0.42499011754989624","0.42499011754989624","0.42499011754989624","4.454916954040527","4.454916954040527","4.454916954040527","0.27940693497657776","0.27940693497657776","0.27940693497657776"
"8189","0.15842695534229279","0.15842695534229279","0.15842695534229279","0.6467015743255615","0.6467015743255615","0.6467015743255615","0.5585269331932068","0.5585269331932068","0.5585269331932068","0.3826949894428253","0.3826949894428253","0.3826949894428253","1.4242738485336304","1.4242738485336304","1.4242738485336304","0.7080775499343872","0.7080775499343872","0.7080775499343872"
"8219","0.23826342821121216","0.23826342821121216","0.23826342821121216","1.0191456079483032","1.0191456079483032","1.0191456079483032","0.426699697971344","0.426699697971344","0.426699697971344","0.5454033017158508","0.5454033017158508","0.5454033017158508","1.8441210985183716","1.8441210985183716","1.8441210985183716","0.5084463357925415","0.5084463357925415","0.5084463357925415"
