"Step","layer0_residual_mid_gpt2_jumprelu - losses/mse_loss","layer0_residual_mid_gpt2_jumprelu - losses/mse_loss__MIN","layer0_residual_mid_gpt2_jumprelu - losses/mse_loss__MAX","layer0_residual_mid_gpt2_singular_fisher - losses/mse_loss","layer0_residual_mid_gpt2_singular_fisher - losses/mse_loss__MIN","layer0_residual_mid_gpt2_singular_fisher - losses/mse_loss__MAX","layer10_residual_mid_gpt2_jumprelu - losses/mse_loss","layer10_residual_mid_gpt2_jumprelu - losses/mse_loss__MIN","layer10_residual_mid_gpt2_jumprelu - losses/mse_loss__MAX","layer10_residual_mid_gpt2_singular_fisher - losses/mse_loss","layer10_residual_mid_gpt2_singular_fisher - losses/mse_loss__MIN","layer10_residual_mid_gpt2_singular_fisher - losses/mse_loss__MAX","layer5_residual_mid_gpt2_jumprelu - losses/mse_loss","layer5_residual_mid_gpt2_jumprelu - losses/mse_loss__MIN","layer5_residual_mid_gpt2_jumprelu - losses/mse_loss__MAX","layer5_residual_mid_gpt2_singular_fisher - losses/mse_loss","layer5_residual_mid_gpt2_singular_fisher - losses/mse_loss__MIN","layer5_residual_mid_gpt2_singular_fisher - losses/mse_loss__MAX"
"7589","0.1608315408229828","0.1608315408229828","0.1608315408229828","0.616227924823761","0.616227924823761","0.616227924823761","2.845722198486328","2.845722198486328","2.845722198486328","29.942461013793945","29.942461013793945","29.942461013793945","0.8556976318359375","0.8556976318359375","0.8556976318359375","7.071788311004639","7.071788311004639","7.071788311004639"
"7619","0.1137203574180603","0.1137203574180603","0.1137203574180603","0.5456899404525757","0.5456899404525757","0.5456899404525757","2.8021702766418457","2.8021702766418457","2.8021702766418457","27.52273941040039","27.52273941040039","27.52273941040039","0.8777289986610413","0.8777289986610413","0.8777289986610413","7.661565780639648","7.661565780639648","7.661565780639648"
"7649","0.1210571900010109","0.1210571900010109","0.1210571900010109","0.40963491797447205","0.40963491797447205","0.40963491797447205","3.1797783374786377","3.1797783374786377","3.1797783374786377","29.550277709960938","29.550277709960938","29.550277709960938","1.864320993423462","1.864320993423462","1.864320993423462","6.04404878616333","6.04404878616333","6.04404878616333"
"7679","0.1359984576702118","0.1359984576702118","0.1359984576702118","0.6710749864578247","0.6710749864578247","0.6710749864578247","4.346917152404785","4.346917152404785","4.346917152404785","31.68330192565918","31.68330192565918","31.68330192565918","1.6465802192687988","1.6465802192687988","1.6465802192687988","8.860128402709961","8.860128402709961","8.860128402709961"
"7709","0.12089738249778748","0.12089738249778748","0.12089738249778748","0.6629881262779236","0.6629881262779236","0.6629881262779236","1.9712847471237183","1.9712847471237183","1.9712847471237183","17.869749069213867","17.869749069213867","17.869749069213867","0.8200566172599792","0.8200566172599792","0.8200566172599792","4.508152961730957","4.508152961730957","4.508152961730957"
"7739","0.10944864898920059","0.10944864898920059","0.10944864898920059","0.4981973171234131","0.4981973171234131","0.4981973171234131","2.996058225631714","2.996058225631714","2.996058225631714","53.83906936645508","53.83906936645508","53.83906936645508","4.927483081817627","4.927483081817627","4.927483081817627","109.1365966796875","109.1365966796875","109.1365966796875"
"7769","0.14093439280986786","0.14093439280986786","0.14093439280986786","0.5289967060089111","0.5289967060089111","0.5289967060089111","2.086261749267578","2.086261749267578","2.086261749267578","24.03980827331543","24.03980827331543","24.03980827331543","0.7057642340660095","0.7057642340660095","0.7057642340660095","5.679699420928955","5.679699420928955","5.679699420928955"
"7799","0.13143958151340485","0.13143958151340485","0.13143958151340485","0.5086438059806824","0.5086438059806824","0.5086438059806824","2.95558500289917","2.95558500289917","2.95558500289917","25.451929092407227","25.451929092407227","25.451929092407227","1.0272538661956787","1.0272538661956787","1.0272538661956787","6.834704875946045","6.834704875946045","6.834704875946045"
"7829","0.16636577248573303","0.16636577248573303","0.16636577248573303","0.862334132194519","0.862334132194519","0.862334132194519","2.6772243976593018","2.6772243976593018","2.6772243976593018","22.728788375854492","22.728788375854492","22.728788375854492","0.8942481875419617","0.8942481875419617","0.8942481875419617","5.701107501983643","5.701107501983643","5.701107501983643"
"7859","0.16496627032756805","0.16496627032756805","0.16496627032756805","0.651619553565979","0.651619553565979","0.651619553565979","4.3465681076049805","4.3465681076049805","4.3465681076049805","36.59725570678711","36.59725570678711","36.59725570678711","0.9718188047409058","0.9718188047409058","0.9718188047409058","7.290729999542236","7.290729999542236","7.290729999542236"
"7889","0.15234805643558502","0.15234805643558502","0.15234805643558502","0.5799797773361206","0.5799797773361206","0.5799797773361206","2.140260934829712","2.140260934829712","2.140260934829712","21.645654678344727","21.645654678344727","21.645654678344727","0.7894402146339417","0.7894402146339417","0.7894402146339417","6.463948726654053","6.463948726654053","6.463948726654053"
"7919","0.13761036098003387","0.13761036098003387","0.13761036098003387","0.6062698364257812","0.6062698364257812","0.6062698364257812","3.345801830291748","3.345801830291748","3.345801830291748","26.033754348754883","26.033754348754883","26.033754348754883","1.5457534790039062","1.5457534790039062","1.5457534790039062","8.679255485534668","8.679255485534668","8.679255485534668"
"7949","0.14881953597068787","0.14881953597068787","0.14881953597068787","0.6366157531738281","0.6366157531738281","0.6366157531738281","4.18678617477417","4.18678617477417","4.18678617477417","26.30864906311035","26.30864906311035","26.30864906311035","4.431756019592285","4.431756019592285","4.431756019592285","9.789608001708984","9.789608001708984","9.789608001708984"
"7979","0.11583979427814484","0.11583979427814484","0.11583979427814484","0.5148041844367981","0.5148041844367981","0.5148041844367981","2.7987325191497803","2.7987325191497803","2.7987325191497803","21.700233459472656","21.700233459472656","21.700233459472656","1.3124395608901978","1.3124395608901978","1.3124395608901978","4.69242000579834","4.69242000579834","4.69242000579834"
"8009","0.1580878347158432","0.1580878347158432","0.1580878347158432","0.6118419170379639","0.6118419170379639","0.6118419170379639","3.0176684856414795","3.0176684856414795","3.0176684856414795","25.648822784423828","25.648822784423828","25.648822784423828","1.5267126560211182","1.5267126560211182","1.5267126560211182","5.787224769592285","5.787224769592285","5.787224769592285"
"8039","0.14395460486412048","0.14395460486412048","0.14395460486412048","0.44592970609664917","0.44592970609664917","0.44592970609664917","3.147768497467041","3.147768497467041","3.147768497467041","25.138147354125977","25.138147354125977","25.138147354125977","0.9847703576087952","0.9847703576087952","0.9847703576087952","5.907102108001709","5.907102108001709","5.907102108001709"
"8069","0.1407512128353119","0.1407512128353119","0.1407512128353119","0.6345677971839905","0.6345677971839905","0.6345677971839905","5.908055305480957","5.908055305480957","5.908055305480957","39.58208465576172","39.58208465576172","39.58208465576172","1.8738133907318115","1.8738133907318115","1.8738133907318115","8.561588287353516","8.561588287353516","8.561588287353516"
"8099","0.1359332650899887","0.1359332650899887","0.1359332650899887","0.5387929677963257","0.5387929677963257","0.5387929677963257","2.4713826179504395","2.4713826179504395","2.4713826179504395","25.45475196838379","25.45475196838379","25.45475196838379","0.6891682147979736","0.6891682147979736","0.6891682147979736","4.869614124298096","4.869614124298096","4.869614124298096"
"8129","0.14776611328125","0.14776611328125","0.14776611328125","0.5002688765525818","0.5002688765525818","0.5002688765525818","4.686784744262695","4.686784744262695","4.686784744262695","33.48057174682617","33.48057174682617","33.48057174682617","3.216359853744507","3.216359853744507","3.216359853744507","9.190917015075684","9.190917015075684","9.190917015075684"
"8159","0.1620405912399292","0.1620405912399292","0.1620405912399292","0.6358642578125","0.6358642578125","0.6358642578125","4.092095375061035","4.092095375061035","4.092095375061035","37.9196891784668","37.9196891784668","37.9196891784668","1.316447138786316","1.316447138786316","1.316447138786316","8.686582565307617","8.686582565307617","8.686582565307617"
"8189","0.1336812824010849","0.1336812824010849","0.1336812824010849","0.49839597940444946","0.49839597940444946","0.49839597940444946","1.764534592628479","1.764534592628479","1.764534592628479","14.758564949035645","14.758564949035645","14.758564949035645","0.8867385387420654","0.8867385387420654","0.8867385387420654","6.674864768981934","6.674864768981934","6.674864768981934"
"8219","0.16451360285282135","0.16451360285282135","0.16451360285282135","0.5652449727058411","0.5652449727058411","0.5652449727058411","3.4243528842926025","3.4243528842926025","3.4243528842926025","29.50627899169922","29.50627899169922","29.50627899169922","1.25933837890625","1.25933837890625","1.25933837890625","7.914268493652344","7.914268493652344","7.914268493652344"
"8249","0.13272516429424286","0.13272516429424286","0.13272516429424286","0.5527610778808594","0.5527610778808594","0.5527610778808594","2.034478187561035","2.034478187561035","2.034478187561035","24.871593475341797","24.871593475341797","24.871593475341797","1.2731399536132812","1.2731399536132812","1.2731399536132812","6.93378210067749","6.93378210067749","6.93378210067749"
"8279","0.1369931995868683","0.1369931995868683","0.1369931995868683","0.6214560866355896","0.6214560866355896","0.6214560866355896","4.457772254943848","4.457772254943848","4.457772254943848","40.36315155029297","40.36315155029297","40.36315155029297","2.7175450325012207","2.7175450325012207","2.7175450325012207","7.150511741638184","7.150511741638184","7.150511741638184"
"8309","0.11021348088979721","0.11021348088979721","0.11021348088979721","0.45772212743759155","0.45772212743759155","0.45772212743759155","1.9549670219421387","1.9549670219421387","1.9549670219421387","18.584943771362305","18.584943771362305","18.584943771362305","1.8056321144104004","1.8056321144104004","1.8056321144104004","6.015193939208984","6.015193939208984","6.015193939208984"
"8339","0.12045305967330933","0.12045305967330933","0.12045305967330933","0.6828733682632446","0.6828733682632446","0.6828733682632446","1.6290138959884644","1.6290138959884644","1.6290138959884644","18.316852569580078","18.316852569580078","18.316852569580078","0.6742267608642578","0.6742267608642578","0.6742267608642578","5.733292102813721","5.733292102813721","5.733292102813721"
"8369","0.12948766350746155","0.12948766350746155","0.12948766350746155","0.6263532638549805","0.6263532638549805","0.6263532638549805","2.082324266433716","2.082324266433716","2.082324266433716","20.857912063598633","20.857912063598633","20.857912063598633","0.7283501029014587","0.7283501029014587","0.7283501029014587","5.574357986450195","5.574357986450195","5.574357986450195"
"8399","0.10340452194213867","0.10340452194213867","0.10340452194213867","0.4393567442893982","0.4393567442893982","0.4393567442893982","2.1430859565734863","2.1430859565734863","2.1430859565734863","22.429540634155273","22.429540634155273","22.429540634155273","1.2083992958068848","1.2083992958068848","1.2083992958068848","6.571575164794922","6.571575164794922","6.571575164794922"
"8429","0.14020533859729767","0.14020533859729767","0.14020533859729767","0.5190732479095459","0.5190732479095459","0.5190732479095459","3.4894378185272217","3.4894378185272217","3.4894378185272217","21.70160675048828","21.70160675048828","21.70160675048828","1.259609580039978","1.259609580039978","1.259609580039978","5.750537395477295","5.750537395477295","5.750537395477295"
"8459","0.1312589794397354","0.1312589794397354","0.1312589794397354","0.4333381652832031","0.4333381652832031","0.4333381652832031","3.6378679275512695","3.6378679275512695","3.6378679275512695","32.47862243652344","32.47862243652344","32.47862243652344","1.0228651762008667","1.0228651762008667","1.0228651762008667","6.447444915771484","6.447444915771484","6.447444915771484"
"8489","0.14286094903945923","0.14286094903945923","0.14286094903945923","0.3994978964328766","0.3994978964328766","0.3994978964328766","2.622032403945923","2.622032403945923","2.622032403945923","25.594213485717773","25.594213485717773","25.594213485717773","0.6766117215156555","0.6766117215156555","0.6766117215156555","6.249067306518555","6.249067306518555","6.249067306518555"
"8519","0.12421426177024841","0.12421426177024841","0.12421426177024841","0.5056236982345581","0.5056236982345581","0.5056236982345581","1.2022067308425903","1.2022067308425903","1.2022067308425903","11.378798484802246","11.378798484802246","11.378798484802246","0.48968505859375","0.48968505859375","0.48968505859375","3.508854389190674","3.508854389190674","3.508854389190674"
"8549","0.127811998128891","0.127811998128891","0.127811998128891","0.5042673349380493","0.5042673349380493","0.5042673349380493","2.2774429321289062","2.2774429321289062","2.2774429321289062","22.849334716796875","22.849334716796875","22.849334716796875","0.8740959167480469","0.8740959167480469","0.8740959167480469","5.9904022216796875","5.9904022216796875","5.9904022216796875"
"8579","0.11121773719787598","0.11121773719787598","0.11121773719787598","0.4333917796611786","0.4333917796611786","0.4333917796611786","5.266448974609375","5.266448974609375","5.266448974609375","39.83631896972656","39.83631896972656","39.83631896972656","1.0931810140609741","1.0931810140609741","1.0931810140609741","7.435535907745361","7.435535907745361","7.435535907745361"
"8609","0.14787353575229645","0.14787353575229645","0.14787353575229645","0.7053394913673401","0.7053394913673401","0.7053394913673401","2.6630144119262695","2.6630144119262695","2.6630144119262695","25.444547653198242","25.444547653198242","25.444547653198242","0.9422203898429871","0.9422203898429871","0.9422203898429871","6.338719367980957","6.338719367980957","6.338719367980957"
